"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\christianlerche_3dpcb_4layer_3dpcb_4l\current_version\working\working.kicad_sch"
"Date:","19/09/2023 15:21:25"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","201"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"R38","1","51k","R-RESCUE-3DPCB_4L","LercheTech:Lerche_R0603","","",""
"R39","1","13k","R-RESCUE-3DPCB_4L","LercheTech:Lerche_R0603","","",""
"R40","1","41k2","R-RESCUE-3DPCB_4L","LercheTech:Lerche_R0603","","",""
"R44, R45","2","3k3","R-RESCUE-3DPCB_4L","LercheTech:Lerche_R0603","","",""
"R49, R50, R51, R52","4","4k7","R-RESCUE-3DPCB_4L","LercheTech:Lerche_R0603","","",""
"R55","1","5k8","R-RESCUE-3DPCB_4L","LercheTech:Lerche_R0603","","",""
"R56, R57, R58, R59","4","10R","R-RESCUE-3DPCB_4L","LercheTech:Lerche_R0603","","",""
"U1, U4, U13, U16, U21, U22, U25","7","CONN_4_LERCHE","CONN_4_LERCHE","LercheTech:Lerche_4P_2.54mm","","",""
"U2, U15","2","SPST_MOMENTARY","SPST_MOMENTARY","LercheTech:Lerche_SPST_ITEAD","","",""
"U3","1","BSS84","BSS84-RESCUE-3DPCB_4L","LercheTech:Lerche_SOT23-3","","",""
"U5, U7, U8, U24","4","IRFH5302","MOS_NFET","LercheTech:Lerche_PQFN_5x6B","","",""
"U6","1","LPC1768_TQFP100","LPC1768_TQFP100","Housings_QFP:TQFP-100_14x14mm_Pitch0.5mm","","",""
"U9, U11","2","TC4427","TC4427","SMD_Packages:SOIC-8-N","","",""
"U10","1","MICRO-SD","MICRO-SD","LercheTech:Lerche_Molex_502774-0891","","",""
"U12, U23","2","MCP4728","MCP4728-RESCUE-3DPCB_4L","LercheTech:Lerche_MSOP-10","","",""
